	movie_id	title	user_rating	metascore	MPAA_rating	nudity	violence	profanity	alcohol	frightening	Unnamed: 0	Unnamed: 0.1	one	two	three	four	five	six	seven	eight	nine	ten	lower	median	upper	skewness	binned	box_office
199	tt4532826	Robin Hood	53	32	Rated PG-13 for extended sequences of violence and action, and some suggestive references	Mild	Moderate	Mild	Mild	Moderate	213	213	3930	2536	3694	5551	9474	11269	8280	4186	1623	2923	4.077643667807602	5.6373680007099125	6.940277777777778	0.08971267230415282	0.1	30824628.0
200	tt4537896	White Boy Rick	64	59	Rated R for language throughout, drug content, violence, some sexual references, and brief nudity	Mild	Moderate	Severe	Moderate	Moderate	245	245	322	160	291	736	2190	5962	6726	2692	653	799	5.740481382086547	6.589875111507581	7.352995837050253	0.05350215845370914	0.1	24011188.0
201	tt4555426	Darkest Hour	74	75	Rated PG-13 for some thematic material	None	Mild	Mild	Moderate	Mild	130	130	1337	745	759	1652	4859	15730	45143	47686	18750	10387	6.7587333584387395	7.569181730486934	8.340099819653567	0.02499754728021534	0.0	56468410.0
202	tt4560436	Mile 22	61	38	Rated R for strong violence and language throughout	None	Severe	Severe	Mild	Moderate	192	192	1437	1116	1784	3519	7468	14403	13649	6598	2162	3093	5.2969001071237285	6.3533291675345405	7.356821012528392	0.025698664098253315	0.0	36108758.0
203	tt4572792	The Book of Henry	66	31	Rated PG-13 for thematic elements and brief strong language	None	Mild	Moderate	None	Mild	379	379	478	441	620	844	1617	3647	5670	3913	1668	2361	5.860501782286812	7.026014109347442	8.171415793508817	0.008702462662651674	0.0	4504974.0
204	tt4575576	Christopher Robin	73	60	Rated PG for some action	None	None	None	None	Mild	87	87	514	271	443	1032	2777	8068	16319	15426	6986	7633	6.607987621790551	7.520128354725788	8.483907040062231	-0.02752674336554553	0.0	99215042.0
205	tt4587656	The Star	61	42	Rated PG for some thematic elements	None	Mild	None	None	Mild	176	176	367	127	185	293	621	908	890	674	371	1155	5.185587761674718	6.830898876404494	8.845687331536388	-0.10094734674556438	-0.1	40896334.0
206	tt4595882	Can You Ever Forgive Me?	71	87	Rated R for language including some sexual references, and brief drug use	Mild	Mild	Moderate	Moderate	None	331	331	379	183	280	555	1801	6037	13910	9916	2846	1474	6.507925952552121	7.179762760603883	7.9932180314643	-0.09534721474605667	-0.1	8803865.0
207	tt4602066	The Catcher Was a Spy	62	49	Rated R for some sexuality, violence and language	Mild	Mild	Moderate	Mild	Mild	469	469	141	59	134	285	828	1765	1491	616	181	231	5.482789855072464	6.303682719546742	7.228537894030852	-0.05955172664656753	0.0	725223.0
208	tt4622512	Battle of the Sexes	67	73	Rated PG-13 for some sexual content and partial nudity	Moderate	None	Mild	Mild	None	308	308	762	339	461	1110	3363	10566	17315	7975	1986	1658	6.0062227900813925	6.856136298007507	7.529498432601881	0.1159024462832024	0.1	12638526.0
209	tt4630562	The Fate of the Furious	67	56	Rated PG-13 for prolonged sequences of violence and destruction, suggestive content, and language	Mild	Moderate	Moderate	Mild	Mild	24	24	5613	2579	4134	7089	16330	34939	50050	33028	13990	21259	5.8293668965912016	6.9759540459540474	8.136558374712365	-0.0060754295984527685	0.0	226008385.0
210	tt4633694	Spider-Man: Into the Spider-Verse	84	87	Rated PG for frenetic sequences of animated action violence, thematic elements, and mild language	None	Mild	Mild	None	Mild	35	35	3225	772	898	1389	3441	9913	32552	72417	83262	72661	7.747766408440008	8.688056976772117	9.534798585210774	0.05234878314418508	0.1	190241310.0
211	tt4649466	Kingsman: The Golden Circle	67	44	Rated R for sequences of strong violence, drug content, language throughout and some sexual material	Moderate	Severe	Severe	Moderate	Mild	86	86	3185	2408	4192	8417	20030	48876	79029	46994	16249	15064	5.9681029544152535	6.944317908615824	7.865919053496191	0.02877718728735089	0.0	100234838.0
212	tt4663548	All Saints	60	63	Rated PG for thematic elements	None	None	None	None	None	360	360	97	31	38	61	152	277	241	183	93	193	5.253289473684211	6.6120331950207465	8.196721311475411	-0.07676223115384909	-0.1	5802208.0
213	tt4669264	Beirut	64	69	Rated R for language, some violence and a brief nude image	None	Moderate	Moderate	Moderate	Mild	368	368	495	139	241	514	1562	4625	5376	2190	488	610	5.739783783783784	6.601190476190476	7.356398809523809	0.06569180502621265	0.1	5019226.0
214	tt4669788	On the Basis of Sex	69	59	Rated PG-13 for some language and suggestive content	Mild	None	Mild	Mild	None	242	242	843	154	119	261	767	2638	5159	3620	1408	1445	6.2427975739196375	7.163888350455514	8.154558011049724	-0.03639518985066053	0.0	24622687.0
215	tt4682136	The Seagull	58	58	Rated PG-13 for some mature thematic elements, a scene of violence, drug use, and partial nudity.	Mild	Mild	Mild	Mild	Moderate	444	444	112	74	97	195	431	638	430	177	121	118	4.779002320185615	5.950626959247649	7.0761627906976745	0.02006338181578358	0.0	1252960.0
216	tt4686844	The Death of Stalin	72	88	rated R for language throughout, violence and some sexual references	Mild	Moderate	Severe	Mild	Mild	336	336	2078	1611	1875	1261	3264	8822	19802	19111	7566	4005	6.3229143051462255	7.297217452782547	8.197674114384387	0.03938983845855548	0.1	8047856.0
217	tt4695012	It Comes At Night	62	78	Rated R for violence, disturbing images, and language	Mild	Moderate	Moderate	Mild	Severe	302	302	4783	2361	3179	5348	9593	15243	16615	10712	3440	1983	4.7755394558532265	6.245555336875943	7.368838399037014	0.13370337414164915	0.1	13985117.0
218	tt4701182	Bumblebee	68	66	Rated PG-13 for sequences of sci-fi action violence	None	Moderate	Mild	None	Mild	64	64	1904	1085	1810	3411	8695	21398	34871	22601	7613	8713	6.0196864192915225	7.0089472627684914	7.982356975355072	0.008076307478814146	0.0	127195589.0
219	tt4701724	Early Man	61	68	Rated PG for rude humor and some action	Mild	Mild	Mild	None	Mild	334	334	327	265	454	1067	2683	5297	4311	1555	436	640	5.299757733879985	6.20256749103266	7.122419392252379	-0.009350141310516785	0.0	8267544.0
220	tt4761916	Unfriended: Dark Web	59	53	Rated R for some disturbing violence, language and sexual references.	None	Moderate	Moderate	Mild	Severe	332	332	907	499	722	1212	2475	3987	3595	1895	681	954	4.86030303030303	6.164283922748934	7.304798331015299	0.06687126137322064	0.1	8866745.0
221	tt4765284	Pitch Perfect 3	58	40	Rated PG-13 for crude and sexual content, language and some action.	Mild	Mild	Mild	Mild	None	77	77	1195	996	2056	4096	8931	13133	9452	4358	1682	3064	4.936429291232785	6.048808345389477	7.168139018197207	-0.003114929583827864	0.0	104897530.0
222	tt4777008	Maleficent: Mistress of Evil	70	43	(Rated PG for intense sequences of fantasy action/violence and brief scary images)	None	Mild	None	None	Mild	188	188	745	306	422	854	1802	3975	7201	5763	2722	4461	6.2380503144654105	7.3362033050965145	8.544177075679649	-0.0476213111087627	0.0	113538166.0
223	tt4779682	The Meg	57	46	Rated PG-13 for action/peril, bloody images and some language	Mild	Moderate	Mild	Mild	Moderate	57	57	3826	3676	6534	12175	24209	34133	23903	9673	3252	6130	4.734076170019415	5.890692291916912	6.963550600343052	0.03756841178896159	0.0	145443742.0
224	tt4795124	How to Be a Latin Lover	59	54	Rated PG-13 for crude humor, sexual references and gestures, and for brief nudity	Mild	None	Moderate	Mild	None	208	208	460	281	404	841	1981	3337	2559	1281	470	886	5.074962140333165	6.1841474378184005	7.309300508010943	-0.0071465329237055545	0.0	32149404.0
225	tt4799050	Rough Night	52	51	R for crude sexual content, language throughout, drug use and brief bloody images	Moderate	Moderate	Moderate	Moderate	Mild	252	252	2437	1883	2951	5250	9685	9910	5283	2175	767	1550	4.109857142857143	5.3698502839442455	6.429591321897074	0.08632545269352766	0.1	22105643.0
226	tt4799066	Midnight Sun	66	38	Rated PG-13 for some teen partying and sensuality.	Mild	None	Mild	Mild	None	325	325	405	300	410	832	1661	3282	4117	2874	1491	3147	5.811319317489335	7.075540442069467	8.50553319919517	-0.06152875748699329	0.0	9561064.0
227	tt4807408	The Best of Enemies	70	49	Rated PG-13 for thematic material, racial epithets, some violence and a suggestive reference	Mild	None	Moderate	Moderate	Mild	321	321	239	37	35	87	207	663	1516	1142	448	519	6.432503770739065	7.277374670184695	8.27561295971979	-0.0832112340421233	-0.1	10205616.0
228	tt4846232	Good Time	73	80	Rated R for language throughout, violence, drug use and sexual content	Moderate	Moderate	Severe	Severe	Moderate	416	416	818	468	711	1250	3113	7428	15792	17284	7935	4060	6.5586847771023296	7.490469858156028	8.342643485304327	0.04462628733466409	0.1	2026499.0
229	tt4877122	The Emoji Movie	32	12	Rated PG for rude humor	Severe	Severe	Severe	Severe	Severe	91	91	22523	4045	3592	3762	4343	3591	2538	1439	642	4407	1.0647782267015942	2.2213844252163164	5.4761685470872665	-0.47562735803727096	-0.4	86089513.0
230	tt4881806	Jurassic World: Fallen Kingdom	62	51	Rated PG-13 for intense sequences of science-fiction violence and peril	None	Moderate	Mild	Mild	Moderate	9	9	5085	4346	7858	14232	31233	60129	60304	28480	9582	13361	5.368680562225851	6.407232782850206	7.3801157468824625	0.03264796056717507	0.0	417719760.0
231	tt4899370	Megan Leavey	71	66	Rated PG-13 for war violence, language, suggestive material, and thematic elements	Mild	Moderate	Moderate	Mild	Mild	305	305	319	80	139	269	978	3063	6533	4525	1819	2207	6.5206643196081435	7.283407316699831	8.288508287292817	-0.13709240064818165	-0.1	13406883.0
232	tt4912910	Mission: Impossible - Fallout	78	86	Rated PG-13 for violence and intense sequences of action, and for brief strong language	Mild	Moderate	Moderate	None	Moderate	25	25	1913	856	1336	2386	6681	20332	56582	79805	48202	35713	7.02927609487116	7.961337008959338	8.924536326293516	-0.01642961886169535	0.0	220159104.0
233	tt4913966	The Curse of La Llorona	54	41	Rated R for violence and terror	None	Moderate	Mild	Mild	Severe	134	134	1097	1012	1818	3260	5593	6243	3970	1784	595	1408	4.349079754601227	5.597709434566715	6.767506297229217	0.032596738380699285	0.0	54733739.0
234	tt4925292	Lady Bird	74	94	Rated R for language, sexual content, brief graphic nudity and teen partying	Moderate	None	Moderate	Mild	None	147	147	1927	1090	1705	3236	8503	24067	54119	54725	26484	15312	6.634222731388237	7.517121973503883	8.39043398812243	0.005459039998939162	0.0	48958273.0
235	tt4971344	The Sisters Brothers	70	78	Rated R for violence including disturbing images, language, and some sexual content	Mild	Severe	Moderate	Moderate	Moderate	398	398	547	314	525	977	2663	7031	14709	10083	2763	1421	6.244168681553122	7.0751240736963785	7.8975751264504614	0.005143526212454328	0.0	3143056.0
236	tt4975920	The Kid	59	51	Rated R for violence and language	Mild	Moderate	Moderate	Moderate	Moderate	435	435	127	80	120	317	821	1317	917	337	109	259	5.0566382460414125	6.0596051632498105	7.068157033805889	-0.002776485798518198	0.0	1508593.0
237	tt4986134	Rebel in the Rye	67	46	Rated PG-13 for thematic elements, language including sexual references, some violence, and smoking 	Moderate	Mild	Moderate	Mild	Mild	493	493	142	41	93	213	563	1565	2175	1152	457	543	5.937060702875399	6.893103448275862	7.8611111111111125	-0.00621860912976708	0.0	378294.0
238	tt4995790	The Square	72	73	Rated R for language, some strong sexual content, and brief violence	Moderate	Mild	Moderate	Mild	Moderate	436	436	872	541	692	1166	2645	5913	12563	13408	6240	2880	6.483257229832572	7.425813897954309	8.305340095465393	0.03459253791334186	0.0	1502347.0
239	tt5001718	Everything, Everything	64	52	Rated PG-13 for thematic elements and brief sensuality	Mild	None	Mild	None	Mild	201	201	642	380	714	1425	3484	6523	6922	4055	1687	3122	5.5909857427564	6.689107194452468	7.900863131935883	-0.049195029277163314	0.0	34121140.0
240	tt5013056	Dunkirk	79	94	Rated PG-13 for intense war experience and some language	None	Moderate	Moderate	Mild	Severe	36	36	6878	3092	4309	7088	15663	39039	91863	138168	106287	77624	7.0054673807735455	8.057824532453246	9.077758803992962	0.015645907605801625	0.0	189740665.0
241	tt5023260	The Last Word	66	40	Rated R for language.	Mild	Mild	Moderate	Mild	Mild	422	422	115	60	95	210	591	1364	1983	1143	486	604	5.9338343108504406	6.949067070095817	7.9989063867016625	-0.016758038503914083	0.0	1783421.0
242	tt5027774	Three Billboards Outside Ebbing, Missouri	82	88	Rated R for violence, language throughout, and some sexual references	Mild	Moderate	Severe	Moderate	Moderate	138	138	2342	1205	1702	2736	5993	17571	59023	124918	104124	51177	7.517017163259097	8.259085960390015	9.10123746686643	-0.06317474224866601	0.0	54513740.0
243	tt5028340	Mary Poppins Returns	68	66	Rated PG for some mild thematic elements and brief action	None	None	None	None	Mild	45	45	1479	847	1340	2469	5564	11617	16922	12144	5645	6089	5.87272962038392	7.016605602174684	8.146327404479578	0.006225454469071457	0.0	171958438.0
244	tt5052448	Get Out	77	84	Rated R for violence, bloody images, and language including sexual references	Mild	Moderate	Severe	Mild	Moderate	38	38	5999	2191	3193	5458	12657	34466	97708	143765	77163	49642	6.951309002333484	7.878736131881889	8.742920829931444	0.03529918173382595	0.0	176040665.0
245	tt5052474	Sicario: Day of the Soldado	71	61	Rated R for strong violence, bloody images, and language	None	Severe	Moderate	Mild	Severe	146	146	1115	498	918	1959	5566	17677	36850	26691	8448	6560	6.434236578604968	7.189497964721844	8.066801543591474	-0.0747548767553995	-0.1	50072235.0
246	tt5083738	The Favourite	76	90	Rated R for strong sexual content, nudity and language.	Moderate	Mild	Moderate	Mild	Mild	199	199	2213	1183	1565	2577	5490	13893	33333	43472	23814	11002	6.731437314373144	7.707420868605079	8.507579575039893	0.09899254788922067	0.1	34366783.0
247	tt5095030	Ant-Man and the Wasp	71	70	Rated PG - 13 for some sci - fi  action violence	None	Mild	Mild	None	Mild	26	26	2251	1159	2297	4922	14009	42662	96244	67163	20411	17996	6.499496038629223	7.198817588628901	8.070127897800873	-0.1095029100345656	-0.1	216648740.0
248	tt5104604	Isle of Dogs	79	82	Rated PG-13 for thematic elements and some violent images	None	Moderate	Mild	None	Moderate	209	209	715	353	476	953	2642	7880	23573	40767	24879	16246	7.204280320705893	8.055596438295678	8.962398006350737	-0.031559576994368566	0.0	32015231.0
249	tt5109784	Mother!	66	75	Rated R for strong disturbing violent content, some sexuality, nudity and language	Severe	Severe	Moderate	Mild	Severe	274	274	15830	5450	6292	8123	13287	20837	31171	32005	18919	17532	5.001731015278091	6.9781367296525625	8.315325730354633	0.19290733135347704	0.3	17800004.0
250	tt5113040	The Secret Life of Pets 2	65	55	Rated PG for some action and rude humor	None	Mild	Mild	None	Mild	53	53	419	307	571	1147	3598	8445	9248	4518	1545	2263	5.733658969804617	6.666900951557094	7.568780433820274	0.017090149128694054	0.0	158257265.0
251	tt5117670	Peter Rabbit	65	51	Rated PG for some rude humor and action	None	Mild	Mild	None	Mild	68	68	761	384	547	1120	2858	6683	8397	4577	1793	2811	5.771247942540777	6.811123020126235	7.871039982521303	-0.009544699869322656	0.0	115253424.0
252	tt5125894	Poms	57	36	Rated PG-13 for some language/sexual references.	Moderate	Mild	Severe	Moderate	None	303	303	166	66	87	171	358	503	481	243	100	175	4.772346368715084	6.150099403578527	7.355509355509358	0.06671785087262229	0.1	13631124.0
253	tt5140878	Annabelle: Creation	65	62	Rated R for horror violence and terror.	None	Moderate	Mild	None	Severe	81	81	1706	1242	2191	4336	10448	22683	29280	16049	5569	7057	5.730007053740687	6.762107240437159	7.720247367437223	0.03716137151248743	0.0	102092201.0
254	tt5160938	Lizzie	58	59	Rated R for violence and grisly images, nudity, a scene of sexuality and some language	Moderate	Severe	Mild	Mild	Severe	472	472	276	105	188	376	868	1415	965	410	137	281	4.8574308755760365	5.992932862190813	7.057253886010362	0.03235758625016475	0.0	642157.0
255	tt5164214	Ocean's 8	62	61	Rated PG-13 for language, drug use, and some suggestive content	Mild	None	Mild	Mild	None	59	59	6496	2591	3793	7487	18906	41964	41693	19176	6426	8506	5.499285940971121	6.435230197311982	7.376442088600005	-0.0028061783532580373	0.0	140218711.0
256	tt5164432	Love, Simon	76	72	Rated PG-13 for thematic elements, sexual references, language and teen partying	Mild	None	Mild	Mild	None	177	177	1992	445	611	1036	2792	7601	19006	22806	12901	17897	6.883813006419025	7.941133912128388	9.199655065498801	-0.08687995231462298	-0.1	40826341.0
257	tt5175450	Mark Felt: The Man Who Brought Down The White House	64	49	Rated PG-13 for some language	None	None	Moderate	Mild	Mild	465	465	190	85	199	392	1164	2895	3205	1324	375	456	5.686960276338514	6.56786271450858	7.3701248049922015	0.04672172348436315	0.1	768946.0
258	tt5176580	Wild Nights with Emily	62	74	Rated PG-13 for sexual content	Mild	None	Moderate	Mild	None	480	480	31	8	21	22	27	52	77	69	21	43	4.898148148148149	6.8181818181818175	8.083333333333334	0.20560253699788572	0.3	519487.0
259	tt5177088	The Girl in the Spider's Web	61	43	Rated R for violence, language and some sexual content/nudity	Mild	Severe	Moderate	Mild	Mild	298	298	1031	594	1059	2150	4853	9382	8886	3808	1108	1345	5.266536163198022	6.290982732892772	7.2419536349313525	0.03719500748958241	0.0	14841338.0
260	tt5208216	Wonderstruck	62	71	Rated PG for thematic elements and smoking	Mild	Mild	None	Mild	None	449	449	302	212	287	529	1084	1789	1927	1136	503	791	5.247232472324724	6.53995848469123	7.755281690140845	0.030861757563230424	0.0	1060377.0
261	tt5208252	Operation Finale	65	58	Rated PG-13 for disturbing thematic content and related violent images, and for some language	None	Moderate	Mild	Moderate	Severe	276	276	488	197	261	662	2221	6487	8743	3613	934	823	5.851202404809619	6.717145144687178	7.415675397460825	0.10700887000945218	0.1	17612099.0
262	tt5220122	Hotel Transylvania 3: Summer Vacation	63	54	Rated PG for some action and rude humor	None	Mild	None	None	Mild	48	48	823	602	1142	2368	6300	13264	11796	5413	1917	3668	5.544349366706876	6.435728287092882	7.43003984401492	-0.05458617825920917	0.0	167510016.0
263	tt5226984	Tom of Finland	68	56	None	Severe	Moderate	Moderate	Moderate	Mild	492	492	154	39	36	139	306	865	1479	1020	370	286	6.077456647398844	7.04631507775524	7.992647058823527	0.011761989384309291	0.0	381610.0
264	tt5270948	Chappaquiddick	65	67	Rated PG-13 for thematic material, disturbing images, some strong language, and historical smoking	None	Mild	Moderate	Mild	Moderate	282	282	234	95	143	348	1095	2909	3252	1337	381	531	5.7290305947060824	6.604089790897909	7.397832103321033	0.04872771467961546	0.1	17395520.0
265	tt5294550	All the Money in the World	68	72	Rated R for language, some violence, disturbing images and brief drug content	Mild	Moderate	Moderate	Moderate	Moderate	239	239	591	269	584	1348	4401	14394	25952	12171	2845	1946	6.120553702931777	6.910893187422935	7.5687494864842675	0.0914815434035028	0.1	25113707.0
266	tt5301662	Marshall	72	66	Rated PG-13 for mature thematic content, sexuality, violence and some strong language.	Mild	Mild	Moderate	Moderate	Mild	322	322	292	76	84	165	524	1989	5776	4319	1411	1228	6.644736842105262	7.331371191135732	8.192752952072238	-0.1128847502173357	-0.1	10051659.0
267	tt5308322	Happy Death Day	65	58	Rated PG-13 for violence/terror, crude sexual content, language, some drug material and partial nudi	Mild	Moderate	Moderate	Mild	Moderate	131	131	1363	1082	1927	3820	9473	24120	31740	15020	4696	5708	5.793211028192371	6.742265280403276	7.545722370173102	0.08307915558282282	0.1	55683845.0
268	tt5319866	Slamma Jamma	60	-1	Rated PG for thematic elements, some violence and language	None	None	None	None	None	426	426	118	49	47	42	74	75	58	96	250	426	5.212837837837838	8.734	9.775234741784038	0.5435580184251694	0.6	1687000.0
269	tt5322012	Wish Upon	50	32	Rated PG-13 for violent and disturbing images, thematic elements and language	None	Severe	Moderate	Mild	Moderate	301	301	1013	1047	1363	1933	3351	3429	2010	885	320	725	3.8083290222452146	5.300358102059088	6.476961213181688	0.11819761815156105	0.1	14301505.0
270	tt5342904	The Stray	54	-1	Rated PG for thematic elements including a perilous situation.	Mild	Mild	Mild	None	Moderate	433	433	95	42	48	67	111	128	99	84	64	151	4.0559701492537314	6.13671875	8.413690476190476	-0.04502884782010382	0.0	1579440.0
271	tt5360952	The Hurricane Heist	51	35	Rated PG-13 for sequences of gun violence, action, destruction, language and some suggestive materia	Mild	Mild	Mild	Mild	Mild	354	354	962	871	1429	2324	3660	3442	2030	816	327	752	3.883498278829604	5.243306010928961	6.433686809994191	0.06643702258230967	0.1	6115825.0
272	tt5362988	Wind River	77	73	Rated R for strong violence, a rape, disturbing images, and language	Moderate	Severe	Moderate	Mild	Severe	202	202	654	372	582	1184	3596	12863	45503	69001	30187	16005	7.065583587895302	7.865494702975319	8.539926127140822	0.08510891300655661	0.1	33800859.0
273	tt5390504	Detroit	73	77	Rated R for strong violence and pervasive language	Moderate	Severe	Severe	Mild	Severe	288	288	1093	265	326	641	1570	4884	13065	13784	4641	2522	6.6468618446230385	7.465671641791045	8.243561375507834	0.025627904724529547	0.0	16790139.0
274	tt5427194	The Miracle Season	65	44	Rated PG for some thematic elements	None	None	None	Mild	None	320	320	108	42	83	173	396	755	908	562	240	487	5.680794701986756	6.852422907488988	8.123665480427048	-0.04077758361800395	0.0	10230620.0
275	tt5431890	Official Secrets	73	63	Rated R for language	Moderate	Mild	Moderate	Mild	Moderate	490	490	140	50	52	89	279	989	2745	2589	946	808	6.708652094717668	7.499817850637523	8.33864426419467	-0.029239807730232305	0.0	1988546.0
276	tt5437928	Colette	67	74	Rated R for some sexuality/nudity	Moderate	None	Mild	Mild	None	366	366	320	115	187	373	1036	3339	5350	2871	880	798	6.034965558550464	6.923271028037382	7.754876349703936	0.032966912070095576	0.0	5137622.0
277	tt5439796	Logan Lucky	70	78	Rated PG-13 for language and some crude comments	None	Mild	Moderate	Mild	Mild	229	229	777	505	928	1973	5927	19251	43621	27873	6817	4004	6.4250948002701165	7.106978290273035	7.886574821511857	-0.06685896475880904	0.0	27780977.0
278	tt5442430	Life	66	54	Rated R for language throughout, some sci-fi violence and terror	None	Moderate	Moderate	None	Moderate	221	221	3390	2357	3956	8031	19110	43142	60431	32008	9687	7777	5.746355060034305	6.747530241101423	7.56247656835791	0.10254206723344696	0.1	30234022.0
279	tt5461944	Hotel Mumbai	76	62	Rated R for disturbing violence throughout, bloody images, and language	Mild	Severe	Moderate	Mild	Severe	323	323	973	145	169	329	886	2698	9172	12776	5350	4042	6.929023113824684	7.805103318722605	8.54803738317757	0.08223901602558017	0.1	9651611.0
280	tt5462602	The Big Sick	76	86	Rated R for language including some sexual references	Mild	None	Moderate	Mild	Mild	171	171	1399	487	709	1333	3369	10512	29103	36801	16328	8981	6.824588530392058	7.7064889541045085	8.44710741555936	0.08707569665238812	0.1	42873127.0
281	tt5463162	Deadpool 2	77	66	Rated R for strong violence and language throughout, sexual references and brief drug material	Moderate	Severe	Severe	Moderate	Moderate	18	18	3895	1652	2399	4560	11969	37286	98447	132581	73650	60920	6.957898666287444	7.903311937607953	8.876513917175831	-0.014483731553005775	0.0	324591735.0
282	tt5466186	7 Days in Entebbe	58	49	Rated PG-13 for violence, some thematic material, drug use, smoking and brief strong language	None	Moderate	Moderate	Mild	Moderate	397	397	797	300	434	812	1999	3171	2266	932	303	466	4.763631815907954	5.940870387890255	6.984112974404237	0.0603454728519572	0.1	3326885.0
283	tt5478478	Hostiles	72	65	Rated R for strong violence, and language	None	Severe	Moderate	Mild	Moderate	223	223	491	309	537	1037	2822	8046	18334	15888	6372	4600	6.5745609250572725	7.371386495036543	8.271085095669688	-0.06063752726654925	0.0	29819114.0
284	tt5503686	Hustlers	64	79	Rated R for pervasive sexual material, drug content, language and nudity	Severe	Mild	Moderate	Moderate	Mild	99	99	2115	589	744	1278	2853	6107	7662	4740	1563	2283	5.4665264633718875	6.667188723570869	7.7325949367088604	0.059687537535798	0.1	104954881.0
285	tt5523010	The Nutcracker and the Four Realms	55	39	Rated PG for some mild peril	None	Mild	Mild	None	Mild	133	133	1121	772	1330	2440	4634	5677	3815	1664	656	1328	4.5423500215796295	5.750396336093007	6.92038007863696	0.016005925516570544	0.0	54858851.0
286	tt5580036	I, Tonya	75	77	Rated R for pervasive language, violence, and some sexual content/nudity	Moderate	Moderate	Severe	Moderate	Moderate	222	222	791	381	577	1275	4068	14958	48941	54606	18117	9187	6.830505097975112	7.599979855693513	8.299999084349706	0.0472649290886609	0.1	30014539.0
287	tt5580266	The Hate U Give	74	81	Rated PG-13 for mature thematic elements, some violent content, drug material and language	Mild	Moderate	Moderate	Mild	Severe	224	224	1440	229	207	339	761	1963	4826	5686	3087	4345	6.661987152921674	7.7948469926134365	9.054340783932616	-0.0529327896954386	0.0	29719483.0
288	tt5580390	The Shape of Water	73	87	Rated R for sexual content, graphic nudity, violence and language	Severe	Severe	Moderate	Mild	Moderate	120	120	7582	3657	5263	8451	18126	41502	85970	88919	43406	26300	6.444894221965207	7.430638594858673	8.35843295583621	0.03028421159716776	0.0	63859435.0
289	tt5592248	The Beguiled	63	77	Rated R for some sexuality	Mild	Mild	None	Mild	Mild	318	318	1054	732	1315	2750	6526	12501	12377	5861	1608	1227	5.363737358259272	6.3478121750259975	7.274440494465541	0.030065631985744374	0.0	10709995.0
290	tt5607096	Juliet, Naked	66	67	Rated R for language	Mild	None	Mild	Mild	None	395	395	222	92	189	435	1344	3609	4962	2385	703	532	5.8702549182599055	6.771160822249093	7.500733752620545	0.10508138468716784	0.1	3444895.0
291	tt5610554	Tully	70	75	Rated R for language and some sexuality/nudity	Moderate	None	Moderate	Mild	None	328	328	609	289	466	983	2791	8005	16284	10699	3090	1957	6.2689256714553405	7.0799250798329645	7.916183755491168	-0.01533412858942738	0.0	9369755.0
292	tt5613484	Mid90s	74	66	Rated R for pervasive language, sexual content, drug and alcohol use, some violent behavior/disturbi	Moderate	Moderate	Severe	Severe	Moderate	341	341	397	158	248	475	1202	3912	9579	10171	4165	2763	6.6957928802588995	7.5554517746534255	8.368302035198113	0.02798707182654664	0.0	7362439.0
293	tt5619332	Life of the Party	56	46	Rated PG-13 for sexual material, drug content and partying	Mild	Mild	Mild	Mild	None	140	140	1356	929	1491	2675	5292	6792	4748	2336	923	1628	4.611772486772487	5.8448174322732624	7.046019376579612	0.013081253724822144	0.0	53059911.0
294	tt5639354	A Fantastic Woman	72	86	Rated R for language, sexual content, nudity and a disturbing assault	Moderate	Moderate	Moderate	Mild	Moderate	417	417	592	162	230	405	988	2743	5853	5316	2042	1169	6.4106817353262855	7.291047326157526	8.186982693754702	-0.008765280845038529	0.0	2020988.0
295	tt5645932	Beautifully Broken	58	-1	Rated PG-13 for mature thematic content involving violence and disturbing images, and some drug mate	Mild	Moderate	None	Mild	Mild	447	447	33	6	7	15	14	19	36	32	27	105	5.392857142857144	8.03125	9.8	0.19732576985413264	0.3	1209645.0
296	tt5649108	Thoroughbreds	67	75	Rated R for disturbing behavior, bloody images, language, sexual references, and some drug content	None	Moderate	Moderate	Mild	Moderate	402	402	532	302	497	1072	2520	5824	8848	5511	1716	1142	5.855082417582418	6.865619349005425	7.750045363817817	0.06655059765741073	0.1	3072605.0
297	tt5649144	The Florida Project	76	92	Rated R for language throughout, disturbing behavior, sexual references and some drug material.	Moderate	Mild	Severe	Severe	Moderate	359	359	979	671	804	1334	2962	7280	18659	25052	13184	6610	6.7869258802722525	7.742635318537443	8.531117263349515	0.0958768028988175	0.1	5904366.0
298	tt5655222	The Hero	65	61	Rated R for drug use, language and some sexual content	Mild	Moderate	Severe	Severe	Moderate	382	382	126	92	128	256	819	1732	2125	1122	357	433	5.7173787528868365	6.707999999999998	7.602049910873442	0.051240417104325066	0.1	4077333.0
299	tt5657846	Daddy's Home 2	60	30	Rated PG-13 for suggestive material and some language	Moderate	Mild	Mild	Mild	None	78	78	1213	1025	1887	3743	8313	15245	11975	5359	1799	2727	5.156020690484783	6.186257789439161	7.213027139874739	0.001685822871303064	0.0	104029443.0
300	tt5664636	Goosebumps 2: Haunted Halloween	56	53	Rated PG for scary creature action and images, some thematic elements, rude humor and language	None	Mild	Mild	None	Mild	154	154	395	316	639	1390	3323	4162	2247	840	283	771	4.756244357508276	5.769101393560788	6.7445482866043625	0.01881510289322143	0.0	46700633.0
